date,pressure,temp,d_temp,humidity,sunshine,windspeed,precipitation
10/2/2016,1017.2,15.9,11.3,74,0,7,0.2
11/2/2016,1014.7,17.1,15.4,90,0,7,0.2
12/2/2016,1013.1,18.4,18.2,99,0,8,3
13/2/2016,1012.1,21.9,20.9,94,5,9,0.2
14/2/2016,1015,20.3,17.3,83,2.1,11,0.05
15/2/2016,1024.6,11.1,6.4,73,0.1,25,3.8
16/2/2016,1025.8,10.8,4.2,64,0.3,19,0.05
17/2/2016,1024.3,11,6,72,0,13,2.4
18/2/2016,1022.2,11.6,10.7,94,0,10,2.4
19/2/2016,1020.8,13,12.6,97,0,11,7.6
20/2/2016,1023.5,14.9,8.5,68,6.2,16,2.6
21/2/2016,1022,14.4,10.7,79,0,15,0.05
22/2/2016,1020.6,15.1,14.3,95,0,10,1.4
23/2/2016,1022.9,13.1,12.6,96,0,14,0.8
24/2/2016,1027.8,12,9.1,83,0,20,0.05
25/2/2016,1029.2,12.7,9.6,81,0,16,0.05
26/2/2016,1027.8,13.4,10.8,84,0,12,0
27/2/2016,1025,14.6,10.8,78,6.4,12,0.05
28/2/2016,1024.1,15.5,10.5,73,8.7,10,0
1/3/2016,1024.6,15.6,11.4,76,8.9,12,0
2/3/2016,1023.7,15.7,11.6,77,9.5,11,0
3/3/2016,1021.1,17.3,13.7,80,9.2,6,0
4/3/2016,1018.1,19.1,16,82,3.1,6,0
5/3/2016,1016.8,19.9,16.9,83,0.1,4,0
6/3/2016,1015.9,21.1,17.2,79,4.6,4,0
7/3/2016,1014.7,19.1,18.1,94,1.3,6,0.05
8/3/2016,1012.4,18.6,18.1,98,0,8,0
9/3/2016,1012.1,19.2,19,99,0,8,12.6
10/3/2016,1019.7,12.4,11.7,96,0,22,9
11/3/2016,1023.1,9.8,7,83,0,20,0.05
12/3/2016,1017.8,11.5,10.2,92,0,12,1.2
13/3/2016,1014.7,14.3,14.1,98,0,8,14.4
14/3/2016,1018.4,13.7,11.5,87,0.7,16,0.8
15/3/2016,1017.1,13.7,12.1,90,0,12,0.6
16/3/2016,1014.8,14.4,13.5,95,0,8,1.8
17/3/2016,1013.8,16.4,16.2,98,0,9,5
18/3/2016,1011.7,19.4,19.2,99,0,7,0.2
19/3/2016,1013,20.8,20.6,99,0,6,0.2
20/3/2016,1013.8,18.4,18.1,98,0,12,0.2
21/3/2016,1014.1,17,16.6,97,0,13,118.4
22/3/2016,1013,16.8,16.4,98,0,12,6.8
23/3/2016,1012.6,18.4,18.2,98,0,9,23.4
24/3/2016,1020,15.1,14.8,98,0,18,34.6
25/3/2016,1024,13,9,78,0,15,1.6
26/3/2016,1023.7,15.1,9.2,69,10.1,8,0
27/3/2016,1024.1,17.2,9.6,63,10.1,12,0
28/3/2016,1024,16.2,10.1,67,3,10,0
29/3/2016,1021.4,17.5,10.9,66,0.9,7,0
30/3/2016,1018.4,19.4,15.9,80,0,4,0.05
31/3/2016,1015.4,20.9,18.6,87,3.3,4,0
1/4/2016,1014.5,20.8,19.3,92,0.4,5,0
2/4/2016,1015.5,20,19.3,96,0,8,0
3/4/2016,1014.6,21,20.3,96,0.2,7,0.05
4/4/2016,1012.5,21.2,20.6,97,0.1,7,36.4
5/4/2016,1013.1,20.7,20,96,0,7,0.05
6/4/2016,1013.1,21,20.6,98,0.1,9,0
7/4/2016,1013.1,21.7,21.4,98,0,6,0
8/4/2016,1013.4,22.8,22.6,98,0,6,0.2
9/4/2016,1011.4,24,23.4,96,0.2,10,0.05
10/4/2016,1009.1,22.2,21.5,96,0,8,21
11/4/2016,1009.7,20.9,20.2,95,0.5,10,0.8
12/4/2016,1008.5,20,19.6,97,0,10,12.2
13/4/2016,1005.3,22,21.6,98,0,6,42.4
14/4/2016,1008,23.2,22.9,99,0,7,1.6
15/4/2016,1010.4,21.9,21.8,99,0,11,0.6
16/4/2016,1010,24,23.3,96,3.7,11,0
17/4/2016,1010.6,24.4,23.9,98,0,10,0
18/4/2016,1014.6,21.6,19.7,89,0.1,10,17.8
19/4/2016,1017.1,19.8,18.8,94,0,17,1.2
20/4/2016,1014.5,20.8,19.9,95,0,10,0.4
21/4/2016,1012.6,22.8,22.1,96,2.3,5,0.05
22/4/2016,1010.7,22.2,21.5,96,0.1,6,40.2
23/4/2016,1008.1,23.5,22.3,93,0.5,5,0.05
24/4/2016,1008.6,23.5,22.6,95,0.7,6,10
25/4/2016,1009.7,24.9,24.1,95,1.5,7,3
26/4/2016,1009.2,25.7,24.9,96,1.9,13,0.05
27/4/2016,1008.3,26,24.3,90,0.2,5,0.2
28/4/2016,1010.6,25.7,22.6,84,1.6,9,0.05
29/4/2016,1013.7,23.3,19.5,80,2.6,13,0.05
30/4/2016,1011.9,21.8,19.6,88,0,11,10.8
1/5/2016,1011.1,22.3,21.3,94,0,9,0.2
2/5/2016,1010.7,24.6,24,96,2.6,9,0.05
3/5/2016,1011.4,25.3,24.2,94,2,8,53.8
4/5/2016,1011.4,24.9,23.5,92,3.6,7,2
5/5/2016,1010.3,26.8,25.7,94,3.7,12,0
6/5/2016,1009.7,27.2,25.6,92,5.3,11,0
7/5/2016,1010.4,27.4,25.6,90,6.7,10,0.05
8/5/2016,1011.2,27.4,25.7,90,1.6,9,0
9/5/2016,1009.9,27.5,25.7,90,6.1,10,0
10/5/2016,1008.1,25.3,24.2,93,0.1,7,17.8
11/5/2016,1008.7,24.7,20.7,80,10.5,14,0
12/5/2016,1009.6,24.1,21.7,86,1.9,10,0.05
13/5/2016,1012.3,24.5,22,86,0.3,11,0
14/5/2016,1014.1,25,23.2,90,1.4,11,0
15/5/2016,1012.3,25.5,23.6,90,6.3,8,5
16/5/2016,1011.6,23.7,17.8,70,8.1,14,0
17/5/2016,1012.2,23.1,20,83,0.4,14,0.2
18/5/2016,1011.9,23.8,20.5,82,1.2,12,0.2
19/5/2016,1009.6,24.6,22.7,89,0,10,0
20/5/2016,1006.2,25.4,24.6,96,0,10,54.6
21/5/2016,1006,26.5,24.5,89,3.9,8,30
22/5/2016,1008.1,26.8,22.2,76,8.6,11,0
23/5/2016,1008.7,26.6,22.8,81,8.9,8,0
24/5/2016,1008,27.3,24,83,6.2,6,0
25/5/2016,1007.7,27.1,24.7,87,11.6,9,0
26/5/2016,1007.5,27.1,24.8,87,6.6,13,0
27/5/2016,1005.5,26.3,25.1,93,1.6,16,25.8
28/5/2016,1007.2,26.6,25.6,94,2.9,11,33
29/5/2016,1007.7,28.1,26.5,91,6.7,8,0.05
30/5/2016,1008.7,28.8,26.5,88,10.5,9,0.05
31/5/2016,1009.4,28.6,26.2,87,9.2,10,0.05
1/6/2016,1007.7,29,26.3,86,10.8,9,0
2/6/2016,1005.7,29.2,26.6,86,11.6,10,0
3/6/2016,1006.2,29.4,26.8,86,11.3,10,0
4/6/2016,1007.8,27.7,25.5,88,4.8,6,18.8
5/6/2016,1008.8,25.7,24.2,92,1.7,6,34.8
6/6/2016,1008.8,25.3,24.4,94,0.7,7,14.2
7/6/2016,1008.2,27.3,25.7,91,3.7,6,0.05
8/6/2016,1006.2,26.5,25,92,2.8,5,38.2
9/6/2016,1005.7,27.2,25.8,92,4.6,6,9.2
10/6/2016,1005.8,27.5,25.6,89,4.2,7,0
11/6/2016,1005.7,25.8,24.9,95,0,7,104.4
12/6/2016,1005.3,26.7,25.9,95,0,8,19.6
13/6/2016,1004.8,29.2,27.1,88,5.4,8,0.2
14/6/2016,1004,29,27,88,0,10,0
15/6/2016,1005,28.8,27.1,90,2.2,11,6
16/6/2016,1006.7,27.8,25.9,90,0,6,4
17/6/2016,1008.2,27.9,25.7,88,7.2,6,7.2
18/6/2016,1010.2,29.1,26.4,86,10.1,9,0
19/6/2016,1010.3,29.1,25.8,83,12.1,6,0
20/6/2016,1008.6,29.6,26.1,82,11.3,6,0
21/6/2016,1009.2,29.5,25.7,80,11.6,7,0
22/6/2016,1009.5,29.4,25.1,78,11.3,7,0
23/6/2016,1008.4,29.6,24.9,76,12.7,7,0
24/6/2016,1008.1,29.8,25,76,10.8,5,0.05
25/6/2016,1009,29.9,26,80,10.7,6,0.05
26/6/2016,1009.1,30.1,26.2,80,10.2,6,0.4
27/6/2016,1007.6,30,26.2,81,10.8,6,0.05
28/6/2016,1007.8,27.9,25.8,88,0.3,6,68
29/6/2016,1009.6,28.6,26.2,87,8.1,9,19.4
30/6/2016,1010,29.1,25.9,83,7.1,12,3.4
1/7/2016,1008.6,28.9,25.8,84,9.2,12,12
2/7/2016,1008.7,29,25.8,83,6.6,10,8.8
3/7/2016,1008.2,29.1,25.8,82,5.3,13,1.2
4/7/2016,1006.1,28.4,25.6,85,6,14,1.8
5/7/2016,1007.3,28.4,26,87,7.2,10,14
6/7/2016,1008.6,25.8,24.8,94,0,8,44
7/7/2016,1006.3,28.8,25.8,84,8.7,7,0.05
8/7/2016,1001.4,31.5,26,74,11.1,10,0
9/7/2016,999.2,31.8,26.5,74,4.3,10,0
10/7/2016,1000.4,27.4,25.5,90,0.9,8,77
11/7/2016,1002.1,28,25.7,88,0.6,6,18.8
12/7/2016,1003.8,27,24.9,89,0.6,5,9.2
13/7/2016,1004.9,27.2,25.6,91,1.4,5,22
14/7/2016,1006.6,28,26.4,91,0.1,7,6.2
15/7/2016,1006.9,29,26.8,88,10.6,8,1.2
16/7/2016,1008,29.2,26.7,87,9.8,8,3.2
17/7/2016,1008.3,29.4,26.7,85,10.7,9,0.05
18/7/2016,1007.3,29.2,26.2,84,9.2,10,0.05
19/7/2016,1007.6,28.8,25.9,84,8.2,10,2.8
20/7/2016,1009.5,28.7,25.4,82,10.7,10,7.8
21/7/2016,1010.8,28.9,25.4,82,11.8,7,0.05
22/7/2016,1010.3,29.2,25.5,81,12.2,6,0.05
23/7/2016,1008.9,29.4,25.4,80,12.4,6,0
24/7/2016,1008.5,29.2,25.6,81,12.2,6,0
25/7/2016,1008.7,29.5,25.2,78,12,6,0
26/7/2016,1008.2,28.9,26,85,9.4,8,0.6
27/7/2016,1009.4,29,25.2,80,11.4,8,0.2
28/7/2016,1009.8,29.2,25.1,79,9.8,6,0
29/7/2016,1008.7,30.1,25.3,76,12.5,6,0
30/7/2016,1006.8,30.2,24.6,73,8.7,7,0.05
31/7/2016,1005.3,29.3,24.9,78,9.9,6,0
1/8/2016,999.6,29.7,25.3,78,2.6,10,6.6
2/8/2016,995.5,25.9,24.8,94,0,18,155.6
3/8/2016,1005.8,25.9,24.7,93,0,9,24.8
4/8/2016,1008.6,26.6,25.6,94,3.6,10,3
5/8/2016,1008.5,28.2,26.2,89,8.7,6,0.2
6/8/2016,1005.2,29.6,26.2,83,11.5,6,0
7/8/2016,1002.8,30,26.2,81,8.8,6,0
8/8/2016,1003,30,26.5,82,7.3,6,0
9/8/2016,1002.1,28.8,25.9,85,5,6,51
10/8/2016,1002.6,26.1,24.8,92,0.2,5,26.2
11/8/2016,1003.4,26.9,25.1,90,2.2,5,0.6
12/8/2016,1001.3,27.3,25.6,91,0,4,1.4
13/8/2016,999.9,27.9,25.9,89,1.4,6,0
14/8/2016,998.3,27.1,25.2,90,2.5,8,5
15/8/2016,997.7,27,25.3,91,0.5,10,33
16/8/2016,996.1,25.6,25.3,98,0,10,7
17/8/2016,993.3,26.1,25.5,96,0.4,20,16
18/8/2016,995,26.5,25.4,93,1.2,13,26.6
19/8/2016,1002.6,27.6,26.2,92,2.2,9,0.2
20/8/2016,1004.8,29.4,26.9,87,7.9,4,0.05
21/8/2016,1003.2,26.6,24.8,90,1.9,5,10.4
22/8/2016,1004.8,28.4,25.8,86,10.9,7,0
23/8/2016,1004.9,29.5,25.2,79,10.1,6,0
24/8/2016,1004,29.2,25.3,80,7.4,5,0
25/8/2016,1004.4,29.4,25.9,82,10.1,6,0
26/8/2016,1004.7,29.5,25.8,81,10.3,5,0.4
27/8/2016,1006.6,29,25.6,82,5.3,7,5.8
28/8/2016,1006.6,27.6,24.9,86,1.2,10,8.6
29/8/2016,1007.3,26.9,22.4,77,4.5,11,0
30/8/2016,1007.9,27,22.9,78,3.9,7,0
31/8/2016,1006.4,27.2,25.3,90,1.7,5,38.8
1/9/2016,1003.1,27.7,25.9,90,2,7,32
2/9/2016,1001.9,28.1,25.9,88,1.2,5,9
3/9/2016,1002.7,27.8,26.1,91,2,5,1.2
4/9/2016,1005.2,27.2,25.3,89,2.6,9,1.4
5/9/2016,1006.1,27.4,25.3,89,1.4,13,3.2
6/9/2016,1006.7,26.4,24.9,92,0.7,6,5.6
7/9/2016,1007.4,25.9,24.8,94,0,5,43.4
8/9/2016,1008.1,26.6,25.3,93,0.1,4,2.8
9/9/2016,1008.4,26.2,25.2,94,0,4,10.8
10/9/2016,1007.7,25.7,24.9,96,0.1,4,42.8
11/9/2016,1008.5,27.4,25.6,90,7.4,6,0
12/9/2016,1010.4,27.9,25.3,86,8.8,9,0
13/9/2016,1010.4,27.7,25.2,87,5.6,7,0
14/9/2016,1005.2,29.2,23,71,9.9,10,0
15/9/2016,1003.3,29.1,23.2,71,6.9,10,0.05
16/9/2016,1005.1,29.1,24,74,10.9,11,0
17/9/2016,1006,29,23.3,72,10.5,14,0
18/9/2016,1007.2,28.2,22.2,70,10.2,12,0
19/9/2016,1008.1,28.2,23.2,75,9.2,12,0.05
20/9/2016,1012.2,24.5,22.6,90,0.2,18,9
21/9/2016,1014.4,26.8,22.8,80,9.5,13,0.6
22/9/2016,1013.6,26.7,22.6,78,1.6,12,0
23/9/2016,1012.1,26.9,23.1,80,4.9,12,0
24/9/2016,1010.6,27.1,23.4,80,5.6,10,0
25/9/2016,1010,27.6,24.1,81,9.6,7,0
26/9/2016,1007.9,28.3,25.1,83,6.5,6,0
27/9/2016,1003.2,31.1,23.5,65,8.5,10,0
28/9/2016,1000.3,29.9,21.2,60,2.3,17,0
29/9/2016,1004.5,25.3,19.6,71,0.4,12,0.2
30/9/2016,1008.2,22.6,19.4,82,0,8,0.05
1/10/2016,1010.1,25.6,22.6,84,5.4,7,0.05
2/10/2016,1009.3,27.3,23.4,80,6.9,8,0
3/10/2016,1008,27.5,24.5,84,9.5,8,25.2
4/10/2016,1008.2,27.3,24.7,86,7.6,10,0
5/10/2016,1009,28,24.5,82,7.4,10,0
6/10/2016,1009.3,28.3,23.9,78,9.4,12,6.8
7/10/2016,1007.5,27.4,24.2,83,4.3,11,0.05
8/10/2016,1007.3,27.9,22.5,73,2.6,14,0
9/10/2016,1009.2,25.6,20.5,74,0.6,18,0
10/10/2016,1010.3,25.3,19.3,70,9.1,18,0
11/10/2016,1011.1,23.5,19.9,81,0.7,18,0.05
12/10/2016,1012.8,22.4,21.2,93,0,20,5.2
13/10/2016,1013.6,24.9,21.7,83,6.5,16,0.8
14/10/2016,1013.2,26,22.1,80,8,14,0.05
15/10/2016,1012.9,26.1,21.7,78,5.9,13,0
16/10/2016,1011.2,27.1,22.2,75,7.5,14,0
17/10/2016,1009.1,25.6,22.8,85,0,21,8
18/10/2016,1007.7,24.8,23.9,95,0,25,23.4
19/10/2016,1008.2,25.1,24.3,96,0,13,40.8
20/10/2016,1005.1,27,24.2,85,5.7,9,0
21/10/2016,998.9,26.3,22.7,81,0,17,1.6
22/10/2016,1007.6,26.6,24.8,90,5.9,8,0
23/10/2016,1010,26.6,25.1,92,2.8,5,0
24/10/2016,1011.3,26.3,25.2,94,2.1,8,2.2
25/10/2016,1013.2,26.7,25,91,8.8,7,0.05
26/10/2016,1015.6,26.5,24.2,87,9.5,8,0
27/10/2016,1016.1,27,23.8,83,10,6,0
28/10/2016,1015.1,27.5,23.7,80,9.2,5,0
29/10/2016,1017.1,26.1,23.1,84,3.7,14,0.2
30/10/2016,1019.9,23.1,18.6,76,3.3,19,0
31/10/2016,1019.2,24.5,20,76,6.1,17,0
1/11/2016,1019.8,23,17.9,73,4.5,22,0
2/11/2016,1020.5,21.8,16.5,72,8.1,22,0
3/11/2016,1019.6,20.8,14.6,68,6.5,17,0
4/11/2016,1015.5,21.1,15.3,70,9.5,9,0
5/11/2016,1013.1,22.8,19.1,80,9.2,6,0
6/11/2016,1015.1,23.8,20.2,80,5.9,9,0
7/11/2016,1016.6,24.5,21.7,85,9.2,8,0
8/11/2016,1017.7,24.3,20.6,81,6.9,11,0.2
9/11/2016,1019.9,18.8,15.3,80,0,17,0
10/11/2016,1020.8,14.8,13.8,94,0,16,6.8
11/11/2016,1019.3,16.4,14.6,89,0.1,10,0.2
12/11/2016,1017.9,21.6,19.3,87,3.6,7,0
13/11/2016,1017,24.1,22.3,90,1.8,8,0
14/11/2016,1015.6,24.8,21.8,84,8.2,5,0
15/11/2016,1015.8,25.1,21.9,83,9.6,6,0
16/11/2016,1017.2,24,21.1,84,6.5,12,0
17/11/2016,1016.6,24.3,21,83,8.2,8,0
18/11/2016,1014.2,24.2,21.5,85,0.2,9,0.6
19/11/2016,1013.2,24.8,22,84,0.5,9,0.05
20/11/2016,1012.8,24.8,22.3,86,0.7,11,0.05
21/11/2016,1012.7,24.2,22.2,89,1.7,14,0.05
22/11/2016,1013.2,22.5,21.9,97,0,13,49.8
23/11/2016,1016.3,19.2,18.9,98,0,20,19.6
24/11/2016,1019,14.8,12.1,84,0.8,25,0.05
25/11/2016,1016.8,16.5,13.8,84,0.6,16,0.4
26/11/2016,1016.8,14.3,12.7,90,0,16,3.2
27/11/2016,1017.4,15.1,11.2,78,6.3,18,0.05
28/11/2016,1021.1,17.1,11.4,69,8.3,16,0
29/11/2016,1022.7,17.2,11.7,70,0.4,16,0
30/11/2016,1022.7,18.2,12.2,68,7.1,14,0
1/12/2016,1022.6,17.7,12,70,8.8,14,0
2/12/2016,1022.8,19,14,73,8.1,12,0
3/12/2016,1021.2,19.3,15.2,78,0,11,0.05
4/12/2016,1018.5,21.2,17,77,0.7,8,0
5/12/2016,1017.8,22.3,17.4,74,3.9,8,0
6/12/2016,1021,19.6,11.1,58,1.4,22,0.05
7/12/2016,1019.4,18.7,10.4,59,5.4,12,0.05
8/12/2016,1016.7,18,9.6,59,9.2,11,0
9/12/2016,1015.6,18.2,11.3,65,9.1,9,0
10/12/2016,1016.5,20.1,14.9,73,7.7,10,0
11/12/2016,1016.5,20,16.1,79,4.9,15,0
12/12/2016,1015.1,20.6,17,80,7.2,11,0
13/12/2016,1014.6,22.4,18.2,78,8.1,10,0
14/12/2016,1018.4,19.9,14.2,70,3.7,18,0
15/12/2016,1022.8,16.9,9.7,63,5.4,22,0
16/12/2016,1025.7,14,6.2,60,9.2,19,0
17/12/2016,1023.3,15.6,8.8,64,3.1,12,0
18/12/2016,1021.6,18.6,14,75,9,8,0
19/12/2016,1018.4,20.1,16,78,8.8,8,0
20/12/2016,1017.3,20.9,17.1,79,3.3,7,0
21/12/2016,1016.9,20.5,19.2,93,0,8,5
22/12/2016,1017.3,20.5,17.6,84,5.7,13,3.8
23/12/2016,1019.3,18,13.4,74,5.4,13,0.05
24/12/2016,1019.2,17,14.6,86,0,12,2.4
25/12/2016,1018.3,18.8,16.5,86,0.2,9,0
26/12/2016,1017.1,20.8,17.4,82,7.8,8,0
27/12/2016,1020.8,14.8,8.4,66,9.2,27,0
28/12/2016,1023.2,12.8,5.2,60,0.7,22,0
29/12/2016,1024.4,14.4,5.3,55,2.1,18,0
30/12/2016,1024.4,15.4,7,58,3,14,0
31/12/2016,1022.9,17.3,11.3,69,7.6,10,0
1/1/2017,1021.8,18.7,15.5,82,4.7,7,0
2/1/2017,1020.5,19.6,16.3,82,9,5,0
3/1/2017,1019.7,19.2,16.8,86,9.2,7,0
4/1/2017,1018.7,19.6,16.5,83,7.6,8,0
5/1/2017,1017,20.4,16.9,81,1.2,6,0
6/1/2017,1015.2,21.2,17.9,82,5.6,7,0
7/1/2017,1013.9,20.1,17.5,86,2.6,9,0
8/1/2017,1013.6,22,17.7,77,8.1,6,0
9/1/2017,1016.3,19.2,15.4,79,0.3,10,0
10/1/2017,1017.9,19.1,15.6,80,5.4,12,0
11/1/2017,1018,18.7,15.4,81,0,9,0.05
12/1/2017,1015.9,16.9,14.1,84,0,11,0.05
13/1/2017,1016.4,12.9,11.1,89,0,14,0.4
14/1/2017,1018.3,12.9,12.1,95,0,15,2.4
15/1/2017,1020.8,13.3,12,92,0,15,0.2
16/1/2017,1020.6,13.4,12.3,93,0,13,1.8
17/1/2017,1021.1,16.4,13.7,84,0,9,0
18/1/2017,1021.3,17.5,15.3,87,0,9,0.05
19/1/2017,1020.4,19.2,16.7,86,3.1,8,0.2
20/1/2017,1022.8,16.6,11,70,7.4,15,0
21/1/2017,1025.5,15.5,8.2,62,7.8,15,0
22/1/2017,1026.3,15.4,6.3,55,9.4,11,0
23/1/2017,1025.6,15.7,9.5,68,8.5,9,0
24/1/2017,1025.2,16.9,12,73,3.6,11,0
25/1/2017,1025.6,17.7,13.1,75,9.6,10,0
26/1/2017,1024.4,16.8,11.9,74,8.3,10,0
27/1/2017,1022.7,17.2,10.9,68,9.7,10,0
28/1/2017,1018.5,16.9,13.6,81,2.5,6,0.2
29/1/2017,1016.6,18.1,17,93,0.3,6,5.4
30/1/2017,1018.2,19.5,17.9,91,0.9,9,2.8
31/1/2017,1020.2,15.8,14.1,90,0.1,12,2
1/2/2017,1021.4,18,13.9,78,6.7,11,0
2/2/2017,1022.6,16.3,14,87,0.5,11,0.05
3/2/2017,1020.4,16.7,12.8,78,0,12,0
4/2/2017,1016,17.5,14.6,84,5.4,8,3.2
5/2/2017,1014,19.4,16.1,82,8.1,6,0.2
6/2/2017,1015.6,18.1,14.7,80,5.3,13,0
7/2/2017,1016.8,16.4,12.4,77,0,15,0.05
8/2/2017,1016.8,17,14,83,0.2,10,0.2
9/2/2017,1020.7,12.3,5.6,65,7,22,0.05
10/2/2017,1023.6,11.3,2.8,56,0.1,20,0
11/2/2017,1026.4,13,3.6,53,9.3,12,0
12/2/2017,1026.8,14.2,6.8,62,9.4,8,0
13/2/2017,1027.2,15.3,9.3,68,9.6,9,0
14/2/2017,1028.3,16.8,9.4,63,9.5,11,0
15/2/2017,1026.1,16.9,10.8,68,9.9,10,0
16/2/2017,1021.7,17.7,13.8,78,9.8,7,0
17/2/2017,1020.8,19.1,14,74,9.9,6,0
18/2/2017,1021.2,19.5,14.3,73,9.7,7,0
19/2/2017,1018.1,17.6,14.5,82,0.7,8,0
20/2/2017,1014,19.4,17.3,88,2.4,5,0.05
21/2/2017,1016.8,17.8,16.9,94,0.1,13,3
22/2/2017,1015.1,18.2,17.2,94,0,8,47.2
23/2/2017,1018,15.4,14,92,0,11,1
24/2/2017,1022.6,10,8.6,91,0,17,0.4
25/2/2017,1021.5,9.2,8.2,94,0,13,2.2
26/2/2017,1021.6,12.1,8.8,81,0.1,12,0.6
27/2/2017,1022.6,15.9,10.4,70,1.3,10,0
28/2/2017,1020.6,17,10.4,66,7.7,8,0
1/3/2017,1019.8,18.3,11.8,66,4.4,9,0
2/3/2017,1019.4,18.5,6.2,46,10,16,0
3/3/2017,1016.8,16.6,11.9,74,6.7,10,0.05
4/3/2017,1014,18.1,14.6,81,6.8,8,0.05
5/3/2017,1012.4,19.4,17.7,90,0,6,0
6/3/2017,1013.8,19.2,16.2,83,0.6,7,0.05
7/3/2017,1016.5,17.1,14,82,0,11,0.2
8/3/2017,1017.7,14.7,13.3,91,0,14,2.8
9/3/2017,1015.8,16,13.2,84,0,10,0.2
10/3/2017,1012.1,17.4,16.9,97,0,7,2.8
11/3/2017,1014.8,17.2,16.4,95,0,8,1.2
12/3/2017,1014,17.9,17.2,96,0,9,1
13/3/2017,1011.8,19.8,19.4,98,0,6,0.05
14/3/2017,1015.7,18.3,18.1,99,0,9,9.6
15/3/2017,1018.2,16.2,13.3,84,0,15,1
16/3/2017,1016.3,17.5,14.8,84,0,9,0
17/3/2017,1017,17.9,16.1,90,0.2,10,0
18/3/2017,1017.5,18.5,17.2,92,0,10,0.2
19/3/2017,1017,19.1,18.7,97,0,10,13.4
20/3/2017,1015.2,20.7,19.2,92,6.4,8,0.2
21/3/2017,1014.9,22,20.1,90,6.1,7,0.05
22/3/2017,1013.8,18.5,17.8,95,0,12,1.8
23/3/2017,1014.9,20.3,18.2,88,0.9,7,0
24/3/2017,1016,20.1,18.3,89,1.7,10,0.05
25/3/2017,1017.5,18.5,16.7,89,0.2,10,0.05
26/3/2017,1022.3,14,10.6,81,0,19,1.8
27/3/2017,1022.9,18,10.7,64,4,12,0
28/3/2017,1019.1,20,16.1,79,6.5,10,0
29/3/2017,1018,21.1,19.1,88,3.6,10,0
30/3/2017,1017,21.3,20.1,93,0.1,10,0.05
31/3/2017,1015.5,18.7,18.2,97,0,12,24.4
1/4/2017,1020.2,18.1,12.3,71,10.7,18,0.05
2/4/2017,1021.4,19.3,13.1,69,10.9,10,0
3/4/2017,1020.8,20,14.4,71,10.1,12,0
4/4/2017,1018.3,21,17.6,82,8.3,9,0
5/4/2017,1014.8,22.1,19.4,85,7.4,7,0
6/4/2017,1012.7,22,20.9,93,0,6,0.6
7/4/2017,1012.6,23,21.6,92,2,6,0
8/4/2017,1012.1,23.4,22.2,94,0.9,6,0.05
9/4/2017,1009.1,24.2,23.2,94,1.3,9,0
10/4/2017,1006.3,25.5,24,92,2.3,11,0
11/4/2017,1007.6,25,24,94,1.3,7,13
12/4/2017,1013.5,18.2,17,93,0,16,18.4
13/4/2017,1017.7,18,15.8,87,0,11,0.4
14/4/2017,1015.3,20.4,17.8,85,0.2,6,0
15/4/2017,1013.5,22.2,20.6,91,0.3,7,0
16/4/2017,1013.4,23.7,21.7,89,7,7,0
17/4/2017,1011.1,25.3,22,83,9.5,6,0
18/4/2017,1009,26.7,22.2,77,9.4,7,0
19/4/2017,1008.9,26.1,22.8,82,10.1,8,0
20/4/2017,1009.6,25.1,23.9,93,2,10,9.2
21/4/2017,1008.2,24.6,23.6,95,0.7,11,21.4
22/4/2017,1013.2,19.1,15.8,82,0.1,15,5.2
23/4/2017,1014.8,19.3,17.3,88,0,8,2.6
24/4/2017,1014.1,20.6,18.7,89,0,10,0.8
25/4/2017,1011.9,21.5,20.8,96,0,12,30
26/4/2017,1010.9,22.9,22.5,97,0,6,8.6
27/4/2017,1012.7,21.3,19.7,91,0,14,0.4
28/4/2017,1015.3,21.2,16.5,75,7.6,12,0
29/4/2017,1014.5,22.3,18.2,78,10.9,6,0
30/4/2017,1013.2,22.9,19.2,80,10,6,0
1/5/2017,1012.6,23.7,21.6,88,1.7,6,0
2/5/2017,1011.8,24.7,23.6,94,0.5,7,0
3/5/2017,1011.2,25.8,24.4,92,2,12,0.05
4/5/2017,1012,23.5,22.6,95,0,9,38.6
5/5/2017,1013.8,25.3,22.5,85,3.6,6,0
6/5/2017,1014.9,26.9,23.8,84,5.2,7,0
7/5/2017,1014.3,25,23.4,91,4,11,3.6
8/5/2017,1011.8,24.9,23.3,91,0,8,13.8
9/5/2017,1012.6,25,22.9,88,2.5,5,2.6
10/5/2017,1013.9,26.4,23.8,86,0.2,6,0.05
11/5/2017,1013.8,26.2,24.1,89,6.3,7,0
12/5/2017,1011.2,26.8,23.4,82,2.8,6,0.05
13/5/2017,1010.3,25.2,22.4,85,0,6,1.8
14/5/2017,1010.4,25.8,23.9,89,5.5,6,2
15/5/2017,1008.5,24.7,23.9,96,0,6,49.6
16/5/2017,1007.7,24.8,22,85,3.6,10,9
17/5/2017,1009.8,25.6,21.7,80,9.2,7,0
18/5/2017,1011.9,25,20.6,77,0.5,11,0.2
19/5/2017,1011.1,24.1,20.7,81,0,12,0.05
20/5/2017,1008.8,23.1,21.8,93,0,9,1.4
21/5/2017,1007.3,23.9,22.2,90,0,17,0.2
22/5/2017,1007.7,24.4,23.3,94,0,16,3.8
23/5/2017,1007.7,25.9,25,95,0.6,7,1.2
24/5/2017,1006.8,24.7,24.2,97,0,9,62.8
